sale_id,date,product_id,customer_id,quantity_sold,unit_price,discount_pct,revenue
SO010981,2024-06-24,P0010,C0016,31,3.67,0.08,113.77
SO010982,2024-06-24,P0003,C0001,30,3.47,0.005,104.1
SO010983,2024-06-24,P0007,C0040,22,2.51,0.031,55.22
SO010984,2024-06-24,P0009,C0023,15,4.23,0.059,63.45
SO010985,2024-06-24,P0004,C0023,10,6.33,0.025,63.3
SO010986,2024-06-24,P0008,C0038,46,4.99,0.056,229.54
SO010987,2024-06-24,P0006,C0023,9,3.21,0.023,28.89
SO010988,2024-06-24,P0009,C0039,48,4.09,0.089,196.32
SO010989,2024-06-24,P0009,C0043,42,4.24,0.056,178.08
SO010990,2024-06-24,P0009,C0043,47,4.2,0.064,197.4
SO010991,2024-06-24,P0002,C0002,9,7.04,0.021,63.36
SO010992,2024-06-24,P0010,C0042,22,3.9,0.022,85.8
SO010993,2024-06-24,P0009,C0036,25,4.1,0.087,102.5
SO010994,2024-06-24,P0006,C0033,27,3.03,0.079,81.81
SO010995,2024-06-24,P0004,C0041,7,6.28,0.033,43.96
SO010996,2024-06-24,P0008,C0010,46,5.21,0.016,239.66
SO010997,2024-06-25,P0003,C0002,26,3.22,0.077,83.72
SO010998,2024-06-25,P0002,C0011,41,6.65,0.075,272.65
SO010999,2024-06-25,P0010,C0017,7,3.83,0.039,26.81
SO011000,2024-06-25,P0001,C0036,32,6.77,0.031,216.64
SO011001,2024-06-25,P0004,C0025,13,6.12,0.057,79.56
SO011002,2024-06-25,P0005,C0002,38,8.4,0.066,319.2
SO011003,2024-06-25,P0005,C0011,33,8.17,0.091,269.61
SO011004,2024-06-25,P0005,C0020,41,8.78,0.023,359.98
SO011005,2024-06-25,P0002,C0001,24,6.54,0.09,156.96
SO011006,2024-06-25,P0004,C0015,34,6.34,0.023,215.56
SO011007,2024-06-25,P0001,C0007,9,6.96,0.004,62.64
SO011008,2024-06-25,P0007,C0036,7,2.55,0.015,17.85
SO011009,2024-06-25,P0004,C0041,25,6.0,0.075,150.0
SO011010,2024-06-25,P0005,C0040,11,8.89,0.011,97.79
SO011011,2024-06-25,P0001,C0011,49,6.87,0.017,336.63
SO011012,2024-06-25,P0001,C0033,12,6.82,0.024,81.84
SO011013,2024-06-25,P0002,C0040,31,7.04,0.021,218.24
SO011014,2024-06-25,P0002,C0045,41,6.55,0.089,268.55
SO011015,2024-06-25,P0004,C0010,34,6.26,0.035,212.84
SO011016,2024-06-25,P0001,C0006,15,6.83,0.023,102.45
SO011017,2024-06-25,P0001,C0033,22,6.58,0.059,144.76
SO011018,2024-06-25,P0002,C0009,6,6.97,0.031,41.82
SO011019,2024-06-25,P0001,C0025,23,6.79,0.029,156.17
SO011020,2024-06-25,P0008,C0011,17,4.99,0.057,84.83
SO011021,2024-06-25,P0005,C0018,44,8.21,0.087,361.24
SO011022,2024-06-25,P0002,C0022,37,6.92,0.038,256.04
SO011023,2024-06-25,P0007,C0029,17,2.48,0.041,42.16
SO011024,2024-06-26,P0010,C0040,39,3.97,0.004,154.83
SO011025,2024-06-26,P0010,C0016,31,3.89,0.025,120.59
SO011026,2024-06-26,P0010,C0045,37,3.61,0.095,133.57
SO011027,2024-06-26,P0006,C0043,21,3.08,0.063,64.68
SO011028,2024-06-26,P0008,C0010,40,5.0,0.055,200.0
SO011029,2024-06-26,P0005,C0018,10,8.48,0.057,84.8
SO011030,2024-06-26,P0008,C0005,32,5.15,0.026,164.8
SO011031,2024-06-26,P0002,C0004,44,6.87,0.045,302.28
SO011032,2024-06-26,P0010,C0032,36,3.84,0.037,138.24
SO011033,2024-06-26,P0001,C0002,15,6.43,0.08,96.45
SO011034,2024-06-26,P0001,C0041,44,6.3,0.099,277.2
SO011035,2024-06-26,P0010,C0017,20,3.8,0.048,76.0
SO011036,2024-06-26,P0001,C0004,36,6.6,0.056,237.6
SO011037,2024-06-26,P0009,C0035,9,4.45,0.008,40.05
SO011038,2024-06-26,P0005,C0017,43,8.64,0.039,371.52
SO011039,2024-06-26,P0005,C0014,45,8.7,0.032,391.5
SO011040,2024-06-26,P0001,C0040,22,6.57,0.06,144.54
SO011041,2024-06-26,P0004,C0021,5,5.86,0.097,29.3
SO011042,2024-06-26,P0008,C0038,18,4.85,0.083,87.3
SO011043,2024-06-26,P0006,C0021,28,3.0,0.089,84.0
SO011044,2024-06-26,P0010,C0025,49,3.67,0.081,179.83
SO011045,2024-06-26,P0010,C0011,28,3.7,0.073,103.6
SO011046,2024-06-26,P0007,C0040,21,2.34,0.098,49.14
SO011047,2024-06-26,P0007,C0007,42,2.52,0.026,105.84
SO011048,2024-06-26,P0004,C0021,13,6.44,0.008,83.72
SO011049,2024-06-26,P0005,C0021,27,8.42,0.063,227.34
SO011050,2024-06-26,P0006,C0006,25,3.18,0.033,79.5
SO011051,2024-06-26,P0008,C0021,26,4.89,0.075,127.14
SO011052,2024-06-26,P0005,C0015,45,8.23,0.085,370.35
SO011053,2024-06-26,P0008,C0043,27,5.24,0.01,141.48
SO011054,2024-06-26,P0008,C0042,30,5.06,0.044,151.8
SO011055,2024-06-26,P0008,C0008,13,4.88,0.078,63.44
SO011056,2024-06-26,P0004,C0002,8,5.96,0.081,47.68
SO011057,2024-06-26,P0005,C0015,43,8.59,0.044,369.37
SO011058,2024-06-26,P0006,C0028,47,3.29,0.0,154.63
SO011059,2024-06-26,P0007,C0034,18,2.46,0.051,44.28
SO011060,2024-06-26,P0003,C0022,9,3.48,0.003,31.32
SO011061,2024-06-26,P0003,C0034,8,3.41,0.023,27.28
SO011062,2024-06-26,P0009,C0014,49,4.44,0.012,217.56
SO011063,2024-06-26,P0008,C0027,15,4.95,0.064,74.25
SO011064,2024-06-26,P0005,C0039,38,8.64,0.039,328.32
SO011065,2024-06-26,P0010,C0030,28,3.89,0.024,108.92
SO011066,2024-06-27,P0002,C0029,44,6.74,0.063,296.56
SO011067,2024-06-27,P0007,C0044,32,2.33,0.099,74.56
SO011068,2024-06-27,P0005,C0032,32,8.38,0.068,268.16
SO011069,2024-06-27,P0008,C0032,25,4.97,0.061,124.25
SO011070,2024-06-27,P0004,C0028,36,6.15,0.052,221.4
SO011071,2024-06-27,P0007,C0016,14,2.41,0.071,33.74
SO011072,2024-06-27,P0003,C0042,49,3.27,0.062,160.23
SO011073,2024-06-27,P0003,C0036,49,3.29,0.058,161.21
SO011074,2024-06-27,P0010,C0032,24,3.68,0.077,88.32
SO011075,2024-06-27,P0009,C0039,36,4.31,0.039,155.16
SO011076,2024-06-27,P0010,C0002,18,3.68,0.078,66.24
SO011077,2024-06-27,P0006,C0034,47,3.27,0.006,153.69
SO011078,2024-06-27,P0006,C0036,26,3.23,0.017,83.98
SO011079,2024-06-27,P0009,C0022,15,4.45,0.01,66.75
SO011080,2024-06-28,P0001,C0022,31,6.75,0.034,209.25
SO011081,2024-06-28,P0009,C0006,29,4.49,0.001,130.21
SO011082,2024-06-28,P0004,C0031,23,5.99,0.077,137.77
SO011083,2024-06-28,P0008,C0034,21,4.8,0.092,100.8
SO011084,2024-06-28,P0004,C0013,29,5.87,0.095,170.23
SO011085,2024-06-28,P0005,C0037,42,8.55,0.049,359.1
SO011086,2024-06-28,P0006,C0045,49,3.03,0.08,148.47
SO011087,2024-06-28,P0006,C0011,41,3.24,0.016,132.84
SO011088,2024-06-28,P0010,C0042,25,3.71,0.069,92.75
SO011089,2024-06-28,P0007,C0035,15,2.41,0.071,36.15
SO011090,2024-06-28,P0007,C0004,34,2.56,0.013,87.04
SO011091,2024-06-28,P0006,C0025,30,2.99,0.09,89.7
SO011092,2024-06-28,P0009,C0032,30,4.18,0.068,125.4
SO011093,2024-06-28,P0004,C0002,27,6.46,0.005,174.42
SO011094,2024-06-28,P0005,C0022,15,8.39,0.067,125.85
SO011095,2024-06-29,P0004,C0025,28,5.94,0.084,166.32
SO011096,2024-06-29,P0010,C0035,25,3.73,0.066,93.25
SO011097,2024-06-29,P0008,C0005,44,5.17,0.023,227.48
SO011098,2024-06-29,P0010,C0030,25,3.92,0.017,98.0
SO011099,2024-06-29,P0006,C0035,36,3.14,0.047,113.04
SO011100,2024-06-29,P0004,C0037,31,6.47,0.003,200.57
SO011101,2024-06-29,P0006,C0018,30,3.19,0.03,95.7
SO011102,2024-06-29,P0004,C0007,48,5.89,0.092,282.72
SO011103,2024-06-29,P0010,C0043,47,3.79,0.049,178.13
SO011104,2024-06-29,P0007,C0028,5,2.55,0.016,12.75
SO011105,2024-06-29,P0002,C0035,30,6.84,0.049,205.2
SO011106,2024-06-29,P0005,C0035,11,8.98,0.001,98.78
SO011107,2024-06-29,P0004,C0017,25,6.33,0.025,158.25
SO011108,2024-06-29,P0004,C0015,27,6.01,0.074,162.27
SO011109,2024-06-30,P0005,C0010,13,8.39,0.067,109.07
SO011110,2024-06-30,P0001,C0022,10,6.3,0.098,63.0
SO011111,2024-06-30,P0002,C0013,26,6.62,0.079,172.12
SO011112,2024-06-30,P0008,C0021,43,5.06,0.044,217.58
SO011113,2024-06-30,P0007,C0003,17,2.36,0.089,40.12
SO011114,2024-06-30,P0006,C0034,19,3.26,0.009,61.94
SO011115,2024-06-30,P0007,C0003,26,2.43,0.06,63.18
SO011116,2024-06-30,P0009,C0042,16,4.21,0.063,67.36
SO011117,2024-06-30,P0004,C0030,27,6.15,0.053,166.05
SO011118,2024-06-30,P0001,C0005,40,6.5,0.07,260.0
SO011119,2024-06-30,P0008,C0010,9,5.1,0.036,45.9
SO011120,2024-06-30,P0005,C0045,44,8.57,0.047,377.08
SO011121,2024-06-30,P0003,C0032,42,3.38,0.031,141.96
SO011122,2024-06-30,P0005,C0017,5,8.5,0.054,42.5
SO011123,2024-06-30,P0006,C0002,21,3.02,0.082,63.42
SO011124,2024-07-01,P0002,C0040,38,6.98,0.029,265.24
SO011125,2024-07-01,P0010,C0018,38,3.66,0.083,139.08
SO011126,2024-07-01,P0003,C0037,10,3.25,0.069,32.5
SO011127,2024-07-01,P0007,C0041,10,2.49,0.037,24.9
SO011128,2024-07-01,P0004,C0026,42,6.02,0.073,252.84
SO011129,2024-07-01,P0003,C0043,28,3.22,0.076,90.16
SO011130,2024-07-01,P0009,C0004,19,4.18,0.07,79.42
SO011131,2024-07-01,P0007,C0038,28,2.33,0.1,65.24
SO011132,2024-07-01,P0005,C0035,10,8.14,0.095,81.4
SO011133,2024-07-01,P0004,C0032,42,6.07,0.064,254.94
SO011134,2024-07-01,P0006,C0032,18,3.04,0.076,54.72
SO011135,2024-07-01,P0007,C0011,11,2.57,0.009,28.27
SO011136,2024-07-01,P0008,C0024,18,5.22,0.014,93.96
SO011137,2024-07-01,P0008,C0044,19,4.9,0.073,93.1
SO011138,2024-07-01,P0002,C0024,49,6.87,0.044,336.63
SO011139,2024-07-01,P0001,C0010,26,6.96,0.005,180.96
SO011140,2024-07-01,P0004,C0001,21,6.04,0.07,126.84
SO011141,2024-07-01,P0007,C0001,21,2.47,0.045,51.87
SO011142,2024-07-01,P0006,C0043,6,3.19,0.029,19.14
SO011143,2024-07-01,P0007,C0009,12,2.59,0.001,31.08
SO011144,2024-07-01,P0007,C0029,14,2.38,0.082,33.32
SO011145,2024-07-01,P0004,C0012,34,6.39,0.016,217.26
SO011146,2024-07-01,P0004,C0020,45,5.99,0.077,269.55
SO011147,2024-07-02,P0004,C0017,25,5.87,0.096,146.75
SO011148,2024-07-02,P0003,C0001,22,3.44,0.014,75.68
SO011149,2024-07-02,P0004,C0032,23,5.86,0.097,134.78
SO011150,2024-07-02,P0001,C0007,13,6.83,0.023,88.79
SO011151,2024-07-02,P0005,C0035,28,8.53,0.051,238.84
SO011152,2024-07-02,P0007,C0036,33,2.36,0.09,77.88
SO011153,2024-07-02,P0008,C0034,18,5.28,0.002,95.04
SO011154,2024-07-02,P0007,C0010,16,2.59,0.0,41.44
SO011155,2024-07-02,P0008,C0023,15,5.02,0.051,75.3
SO011156,2024-07-02,P0007,C0044,14,2.52,0.028,35.28
SO011157,2024-07-02,P0010,C0027,11,3.81,0.046,41.91
SO011158,2024-07-02,P0008,C0023,29,5.21,0.016,151.09
SO011159,2024-07-02,P0009,C0033,41,4.43,0.014,181.63
SO011160,2024-07-02,P0004,C0007,34,6.46,0.005,219.64
SO011161,2024-07-02,P0009,C0045,41,4.23,0.058,173.43
SO011162,2024-07-02,P0005,C0040,24,8.57,0.047,205.68
SO011163,2024-07-02,P0004,C0030,33,5.94,0.084,196.02
SO011164,2024-07-02,P0007,C0027,17,2.43,0.06,41.31
SO011165,2024-07-02,P0004,C0031,20,6.25,0.037,125.0
SO011166,2024-07-02,P0004,C0026,48,6.23,0.04,299.04
SO011167,2024-07-02,P0002,C0037,12,7.16,0.004,85.92
SO011168,2024-07-02,P0002,C0025,42,7.15,0.005,300.3
SO011169,2024-07-03,P0006,C0016,13,3.12,0.053,40.56
SO011170,2024-07-03,P0009,C0012,46,4.14,0.078,190.44
SO011171,2024-07-03,P0002,C0018,46,6.72,0.066,309.12
SO011172,2024-07-03,P0001,C0042,7,6.47,0.075,45.29
SO011173,2024-07-03,P0001,C0012,15,6.75,0.034,101.25
SO011174,2024-07-03,P0009,C0006,39,4.33,0.036,168.87
SO011175,2024-07-03,P0007,C0013,17,2.43,0.061,41.31
SO011176,2024-07-03,P0002,C0003,36,6.84,0.048,246.24
SO011177,2024-07-03,P0005,C0001,13,8.58,0.046,111.54
SO011178,2024-07-03,P0007,C0027,7,2.46,0.05,17.22
SO011179,2024-07-03,P0008,C0005,34,5.16,0.025,175.44
SO011180,2024-07-03,P0002,C0022,34,6.95,0.034,236.3
SO011181,2024-07-03,P0002,C0030,17,6.84,0.048,116.28
SO011182,2024-07-03,P0005,C0022,19,8.13,0.096,154.47
SO011183,2024-07-03,P0007,C0037,35,2.42,0.067,84.7
SO011184,2024-07-03,P0007,C0017,45,2.56,0.013,115.2
SO011185,2024-07-03,P0001,C0034,27,6.82,0.024,184.14
SO011186,2024-07-03,P0010,C0030,24,3.92,0.017,94.08
SO011187,2024-07-03,P0007,C0031,23,2.45,0.055,56.35
SO011188,2024-07-03,P0010,C0013,14,3.85,0.035,53.9
SO011189,2024-07-03,P0007,C0018,26,2.53,0.023,65.78
SO011190,2024-07-03,P0008,C0012,44,5.09,0.038,223.96
SO011191,2024-07-03,P0008,C0042,43,4.97,0.06,213.71
SO011192,2024-07-03,P0001,C0005,23,6.44,0.079,148.12
SO011193,2024-07-03,P0008,C0041,41,4.77,0.098,195.57
SO011194,2024-07-03,P0001,C0017,13,0.0,0.056,85.8
SO011195,2024-07-03,P0003,C0013,41,3.41,0.023,139.81
SO011196,2024-07-04,P0009,C0009,40,4.46,0.007,178.4
SO011197,2024-07-04,P0006,C0007,29,3.1,0.058,89.9
SO011198,2024-07-04,P0008,C0008,40,4.99,0.057,199.6
SO011199,2024-07-04,P0001,C0044,17,6.3,0.099,107.1
SO011200,2024-07-04,P0005,C0014,17,8.75,0.027,148.75
SO011201,2024-07-04,P0007,C0028,26,2.36,0.09,61.36
SO011202,2024-07-04,P0003,C0011,34,3.38,0.031,114.92
SO011203,2024-07-04,P0005,C0030,48,8.37,0.069,401.76
SO011204,2024-07-04,P0004,C0018,45,6.17,0.049,277.65
SO011205,2024-07-04,P0010,C0019,15,3.67,0.079,55.05
SO011206,2024-07-04,P0005,C0037,48,8.1,0.099,388.8
SO011207,2024-07-04,P0001,C0029,8,6.81,0.026,54.48
SO011208,2024-07-04,P0010,C0018,36,3.67,0.079,132.12
SO011209,2024-07-04,P0010,C0044,38,3.8,0.047,144.4
SO011210,2024-07-04,P0010,C0026,46,3.78,0.052,173.88
SO011211,2024-07-04,P0010,C0020,7,3.85,0.034,26.95
SO011212,2024-07-04,P0008,C0043,48,5.0,0.054,240.0
SO011213,2024-07-04,P0004,C0035,21,5.85,0.099,122.85
SO011214,2024-07-04,P0001,C0011,27,6.85,0.02,184.95
SO011215,2024-07-04,P0003,C0012,32,3.25,0.068,104.0
SO011216,2024-07-04,P0003,C0028,12,3.33,0.045,39.96
SO011217,2024-07-04,P0007,C0037,16,2.49,0.037,39.84
SO011218,2024-07-04,P0001,C0001,26,6.37,0.088,165.62
SO011219,2024-07-04,P0004,C0010,46,5.92,0.088,272.32
SO011220,2024-07-04,P0006,C0023,21,3.1,0.058,65.1
SO011221,2024-07-04,P0009,C0022,8,4.45,0.009,35.6
SO011222,2024-07-04,P0003,C0004,26,3.4,0.026,88.4
SO011223,2024-07-04,P0004,C0024,18,6.39,0.015,115.02
SO011224,2024-07-04,P0003,C0003,25,3.31,0.053,82.75
SO011225,2024-07-04,P0001,C0030,8,6.87,0.017,54.96
SO011226,2024-07-05,P0001,C0003,43,6.43,0.08,276.49
SO011227,2024-07-05,P0006,C0015,42,3.24,0.014,136.08
SO011228,2024-07-05,P0002,C0010,15,7.15,0.006,107.25
SO011229,2024-07-05,P0006,C0018,34,3.08,0.064,104.72
SO011230,2024-07-05,P0002,C0020,16,6.79,0.055,108.64
SO011231,2024-07-05,P0008,C0038,24,4.99,0.056,119.76
SO011232,2024-07-05,P0007,C0031,20,2.39,0.079,47.8
SO011233,2024-07-05,P0001,C0043,28,6.7,0.042,187.6
SO011234,2024-07-05,P0007,C0008,27,2.46,0.05,66.42
SO011235,2024-07-05,P0002,C0007,28,7.04,0.021,197.12
SO011236,2024-07-05,P0003,C0034,17,3.21,0.08,54.57
SO011237,2024-07-05,P0010,C0032,39,3.9,0.022,152.1
SO011238,2024-07-05,P0002,C0042,47,7.09,0.014,333.23
SO011239,2024-07-05,P0008,C0026,12,5.08,0.04,60.96
SO011240,2024-07-05,P0008,C0018,22,4.87,0.079,107.14
SO011241,2024-07-05,P0008,C0002,24,4.99,0.056,119.76
SO011242,2024-07-05,P0008,C0044,38,5.03,0.049,191.14
SO011243,2024-07-05,P0006,C0040,14,3.13,0.048,43.82
SO011244,2024-07-05,P0001,C0039,11,6.85,0.02,75.35
SO011245,2024-07-05,P0003,C0038,43,3.25,0.07,139.75
SO011246,2024-07-05,P0001,C0037,7,6.84,0.021,47.88
SO011247,2024-07-05,P0006,C0018,30,3.0,0.089,90.0
SO011248,2024-07-05,P0009,C0041,21,4.28,0.047,89.88
SO011249,2024-07-05,P0006,C0021,8,3.0,0.089,24.0
SO011250,2024-07-05,P0002,C0044,32,6.61,0.08,211.52
SO011251,2024-07-05,P0002,C0026,28,6.47,0.1,181.16
SO011252,2024-07-05,P0001,C0008,6,6.69,0.043,40.14
SO011253,2024-07-05,P0008,C0021,31,4.81,0.091,149.11
SO011254,2024-07-05,P0010,C0007,37,3.89,0.026,143.93
SO011255,2024-07-05,P0008,C0042,21,5.01,0.052,105.21
SO011256,2024-07-06,P0009,C0039,48,4.28,0.046,205.44
SO011257,2024-07-06,P0010,C0023,37,3.81,0.046,140.97
SO011258,2024-07-06,P0007,C0007,6,2.39,0.078,14.34
SO011259,2024-07-06,P0008,C0029,22,5.25,0.007,115.5
SO011260,2024-07-06,P0006,C0044,28,3.29,0.001,92.12
SO011261,2024-07-06,P0009,C0015,44,4.37,0.026,192.28
SO011262,2024-07-06,P0001,C0014,31,6.31,0.097,195.61
SO011263,2024-07-06,P0009,C0038,42,4.14,0.079,173.88
SO011264,2024-07-06,P0002,C0031,43,6.88,0.043,295.84
SO011265,2024-07-06,P0010,C0017,48,3.85,0.036,184.8
SO011266,2024-07-06,P0001,C0041,44,6.58,0.058,289.52
SO011267,2024-07-06,P0001,C0027,12,6.38,0.087,76.56
SO011268,2024-07-06,P0002,C0005,36,6.7,0.068,241.2
SO011269,2024-07-06,P0008,C0027,30,5.22,0.013,156.6
SO011270,2024-07-06,P0009,C0018,11,4.39,0.022,48.29
SO011271,2024-07-07,P0008,C0032,8,4.81,0.091,38.48
SO011272,2024-07-07,P0005,C0037,40,8.33,0.073,333.2
SO011273,2024-07-07,P0003,C0037,35,3.24,0.072,113.4
SO011274,2024-07-07,P0006,C0029,21,3.29,0.001,69.09
SO011275,2024-07-07,P0010,C0010,10,3.98,0.002,39.8
SO011276,2024-07-07,P0002,C0010,41,7.02,0.024,287.82
SO011277,2024-07-07,P0003,C0041,20,3.27,0.064,65.4
SO011278,2024-07-07,P0004,C0036,9,6.11,0.059,54.99
SO011279,2024-07-07,P0009,C0010,40,4.39,0.023,175.6
SO011280,2024-07-07,P0004,C0029,49,6.27,0.034,307.23
SO011281,2024-07-07,P0001,C0011,6,6.82,0.025,40.92
SO011282,2024-07-07,P0005,C0031,17,8.23,0.085,139.91
SO011283,2024-07-07,P0003,C0019,33,3.47,0.007,114.51
SO011284,2024-07-07,P0010,C0003,27,3.65,0.084,98.55
SO011285,2024-07-07,P0003,C0024,37,3.37,0.035,124.69
SO011286,2024-07-08,P0007,C0038,48,2.4,0.073,115.2
SO011287,2024-07-08,P0008,C0002,49,5.13,0.03,251.37
SO011288,2024-07-08,P0007,C0040,22,2.45,0.055,53.9
SO011289,2024-07-08,P0008,C0034,47,5.17,0.023,242.99
SO011290,2024-07-08,P0001,C0029,41,6.68,0.045,273.88
SO011291,2024-07-08,P0005,C0002,26,8.91,0.009,231.66
SO011292,2024-07-08,P0010,C0003,49,3.8,0.048,186.2
SO011293,2024-07-08,P0003,C0010,8,3.45,0.011,27.6
SO011294,2024-07-08,P0007,C0017,5,2.53,0.024,12.65
SO011295,2024-07-08,P0006,C0002,22,3.13,0.049,68.86
SO011296,2024-07-08,P0006,C0028,34,3.03,0.079,103.02
SO011297,2024-07-08,P0003,C0003,49,3.35,0.039,164.15
SO011298,2024-07-08,P0004,C0016,32,6.45,0.006,206.4
SO011299,2024-07-08,P0008,C0016,35,4.78,0.097,167.3
SO011300,2024-07-08,P0009,C0027,49,4.39,0.022,215.11
SO011301,2024-07-08,P0006,C0044,38,3.15,0.044,119.7
SO011302,2024-07-08,P0006,C0034,39,2.99,0.092,116.61
SO011303,2024-07-08,P0010,C0007,49,3.92,0.017,192.08
SO011304,2024-07-08,P0001,C0021,47,6.58,0.058,309.26
SO011305,2024-07-08,P0007,C0013,46,2.48,0.044,114.08
SO011306,2024-07-08,P0007,C0030,21,2.58,0.003,54.18
SO011307,2024-07-08,P0007,C0004,35,2.39,0.079,83.65
SO011308,2024-07-08,P0008,C0004,22,4.84,0.085,106.48
SO011309,2024-07-08,P0008,C0023,42,5.11,0.034,214.62
SO011310,2024-07-08,P0005,C0009,29,8.57,0.047,248.53
SO011311,2024-07-09,P0009,C0008,18,4.49,0.0,80.82
SO011312,2024-07-09,P0007,C0025,15,2.41,0.069,36.15
SO011313,2024-07-09,P0007,C0022,41,2.53,0.025,103.73
SO011314,2024-07-09,P0004,C0019,17,6.38,0.017,108.46
SO011315,2024-07-09,P0002,C0001,7,7.1,0.012,49.7
SO011316,2024-07-09,P0006,C0002,20,3.05,0.074,61.0
SO011317,2024-07-09,P0004,C0014,21,6.36,0.02,133.56
SO011318,2024-07-09,P0001,C0020,33,6.92,0.01,228.36
SO011319,2024-07-09,P0010,C0038,21,3.96,0.007,83.16
SO011320,2024-07-09,P0009,C0032,38,4.25,0.053,161.5
SO011321,2024-07-09,P0006,C0031,31,3.14,0.047,97.34
SO011322,2024-07-09,P0005,C0032,15,8.48,0.057,127.2
SO011323,2024-07-09,P0002,C0001,10,6.73,0.064,67.3
SO011324,2024-07-09,P0002,C0005,17,6.6,0.082,112.2
SO011325,2024-07-09,P0001,C0035,22,6.91,0.011,152.02
SO011326,2024-07-09,P0005,C0008,15,8.76,0.026,131.4
SO011327,2024-07-09,P0005,C0038,42,8.7,0.032,365.4
SO011328,2024-07-09,P0010,C0042,13,3.67,0.08,47.71
SO011329,2024-07-09,P0002,C0036,12,6.63,0.078,79.56
SO011330,2024-07-09,P0002,C0030,42,6.56,0.088,275.52
SO011331,2024-07-09,P0009,C0005,16,4.46,0.006,71.36
SO011332,2024-07-09,P0005,C0020,25,8.72,0.03,218.0
SO011333,2024-07-09,P0002,C0044,8,6.92,0.037,55.36
SO011334,2024-07-09,P0008,C0011,6,4.92,0.069,29.52
SO011335,2024-07-09,P0009,C0006,11,4.27,0.049,46.97
SO011336,2024-07-09,P0009,C0028,23,4.28,0.046,98.44
SO011337,2024-07-09,P0009,C0011,6,4.28,0.046,25.68
SO011338,2024-07-09,P0007,C0040,41,2.54,0.021,104.14
SO011339,2024-07-09,P0004,C0009,30,6.22,0.042,186.6
SO011340,2024-07-09,P0004,C0034,26,6.15,0.052,159.9
SO011341,2024-07-10,P0005,C0002,6,8.62,0.041,51.72
SO011342,2024-07-10,P0006,C0018,33,2.97,0.097,98.01
SO011343,2024-07-10,P0006,C0009,26,3.13,0.048,81.38
SO011344,2024-07-10,P0009,C0031,25,4.3,0.042,107.5
SO011345,2024-07-10,P0003,C0010,41,3.39,0.028,138.99
SO011346,2024-07-10,P0002,C0015,42,6.52,0.093,273.84
SO011347,2024-07-10,P0003,C0038,47,3.16,0.095,148.52
SO011348,2024-07-10,P0009,C0030,23,4.37,0.026,100.51
SO011349,2024-07-10,P0008,C0025,14,5.14,0.029,71.96
SO011350,2024-07-10,P0010,C0024,30,3.79,0.051,113.7
SO011351,2024-07-10,P0002,C0039,37,6.73,0.064,249.01
SO011352,2024-07-10,P0005,C0009,48,8.78,0.023,421.44
SO011353,2024-07-10,P0003,C0044,27,3.35,0.041,90.45
SO011354,2024-07-10,P0006,C0043,6,3.0,0.087,18.0
SO011355,2024-07-10,P0003,C0020,13,3.28,0.061,42.64
SO011356,2024-07-10,P0002,C0041,22,7.01,0.025,154.22
SO011357,2024-07-10,P0008,C0043,27,5.21,0.015,140.67
SO011358,2024-07-10,P0007,C0040,6,2.4,0.075,14.4
SO011359,2024-07-11,P0004,C0008,36,6.17,0.049,222.12
SO011360,2024-07-11,P0009,C0010,18,4.23,0.059,76.14
SO011361,2024-07-11,P0005,C0020,8,8.57,0.047,68.56
SO011362,2024-07-11,P0007,C0033,12,2.35,0.091,28.2
SO011363,2024-07-11,P0009,C0033,40,4.25,0.054,170.0
SO011364,2024-07-11,P0009,C0033,14,4.22,0.06,59.08
SO011365,2024-07-11,P0004,C0039,38,6.22,0.041,236.36
SO011366,2024-07-11,P0006,C0036,10,3.21,0.025,32.1
SO011367,2024-07-11,P0001,C0026,28,6.6,0.056,184.8
SO011368,2024-07-11,P0004,C0027,10,6.15,0.052,61.5
SO011369,2024-07-11,P0007,C0024,19,2.56,0.01,48.64
SO011370,2024-07-11,P0010,C0033,46,3.85,0.034,177.1
SO011371,2024-07-11,P0006,C0030,27,3.03,0.079,81.81
SO011372,2024-07-11,P0009,C0003,30,4.43,0.013,132.9
SO011373,2024-07-11,P0002,C0017,49,6.5,0.096,318.5
SO011374,2024-07-11,P0005,C0024,8,8.39,0.067,67.12
SO011375,2024-07-11,P0009,C0024,31,4.4,0.019,136.4
SO011376,2024-07-11,P0003,C0035,24,3.19,0.086,76.56
SO011377,2024-07-11,P0007,C0018,12,2.36,0.087,28.32
SO011378,2024-07-11,P0002,C0001,35,6.64,0.076,232.4
SO011379,2024-07-11,P0001,C0019,43,6.84,0.022,294.12
SO011380,2024-07-11,P0008,C0016,18,5.04,0.048,90.72
SO011381,2024-07-11,P0004,C0031,26,6.4,0.014,166.4
SO011382,2024-07-11,P0009,C0001,21,4.23,0.057,88.83
SO011383,2024-07-11,P0005,C0027,39,8.1,0.099,315.9
SO011384,2024-07-11,P0004,C0002,29,6.21,0.043,180.09
SO011385,2024-07-11,P0006,C0009,5,3.24,0.014,16.2
SO011386,2024-07-12,P0002,C0021,39,6.87,0.044,267.93
SO011387,2024-07-12,P0003,C0025,22,3.26,0.065,71.72
SO011388,2024-07-12,P0008,C0042,46,5.01,0.053,230.46
SO011389,2024-07-12,P0010,C0022,8,3.99,0.001,31.92
SO011390,2024-07-12,P0001,C0028,26,6.74,0.036,175.24
